epoch,loss,mean_absolute_error,mean_squared_error,r2_keras
87,835.4740496811418,11.12892271810855,835.4740496811418,0.9095914688860893
88,723.538496428845,10.957134310865543,723.538496428845,0.9255671187686946
89,804.581592860031,11.120219063381018,804.581592860031,0.9268466806559034
90,758.6482685487692,11.130763328751025,758.6482685487692,0.9230729613994483
91,673.5190272314587,10.821179618061853,673.5190272314587,0.9315889115106858
92,762.2161993108191,10.72439619664252,762.2161993108191,0.9241643431300026
93,1478.9235364497429,13.67093198145073,1478.9235364497429,0.8645698742747403
94,1454.9338475631316,13.106873550947846,1454.9338475631316,0.8701244605794697
95,960.8865521697629,11.992220293281221,960.8865521697629,0.9023005537950893
96,702.0016839588134,11.045032038856442,702.0016839588134,0.9254515727873358
97,843.646843421725,11.071600251193972,843.646843421725,0.9194286529043814
98,806.0542184203151,11.079709532566362,806.0542184203151,0.920403829480319
99,754.1654063554467,10.708217456268425,754.1654063554467,0.9255626488045726
100,689.7684869143773,10.397957572557898,689.7684869143773,0.9290656936991577
101,620.2472780746637,10.307577906518159,620.2472780746637,0.9272902414839082
102,735.9049275060382,10.66745943181655,735.9049275060382,0.9280308071016593
103,683.109836952359,10.372619609950597,683.109836952359,0.9333592731402569
104,510.67605996163917,9.902982958727808,510.67605996163917,0.944425526178879
105,525.6168119280434,9.860317905711897,525.6168119280434,0.9451635799323427
106,1450.1427777802915,13.372532025223741,1450.1427777802915,0.8779709206580347
107,800.5371119447719,10.987300397374442,800.5371119447719,0.9219519381493674
108,629.6217630218825,10.412732304663482,629.6217630218825,0.9325829908920173
109,678.929531526732,10.553877829736898,678.929531526732,0.9321919712461901
110,630.2656339696105,10.200954280615557,630.2656339696105,0.9359110778549362
111,495.35438536573025,9.621684567505014,495.35438536573025,0.9457342030699138
112,610.0659250386966,10.319195289622062,610.0659250386966,0.9327947529387545
113,483.08758130151676,9.633552412688331,483.08758130151676,0.9455739971837657
114,431.8651338137192,9.480491513947214,431.8651338137192,0.9506139132466138
115,506.5518259380954,9.588525693454379,506.5518259380954,0.949179752664543
116,440.0679040335533,9.438384025352411,440.0679040335533,0.9512241606170568
117,410.5753017981911,9.422070327895065,410.5753017981911,0.9556923218065457
118,543.7692083112341,9.77294258836966,543.7692083112341,0.9426174443990608
119,612.9623839250022,10.442597573398423,612.9623839250022,0.9352260058264946
120,432.0941250514446,9.357850890885814,432.0941250514446,0.949446782865993
121,460.4726907636349,9.377505338035089,460.4726907636349,0.9515491033669861
122,457.79993151209544,9.311701859385295,457.79993151209544,0.9497057691140423
123,404.39524479204374,9.23364949271207,404.39524479204374,0.9568768540858069
124,394.0537065315913,9.120975256926776,394.0537065315913,0.9548191512076085
125,387.69720451607037,8.969272508500822,387.69720451607037,0.9559222013118477
126,445.2826741044636,9.478241421092175,445.2826741044636,0.9522506803106051
127,387.866212900691,8.985723192705251,387.866212900691,0.9552150163284208
128,367.9732219809779,8.957035512972864,367.9732219809779,0.959381431781442
129,339.5234919283424,8.745378649494132,339.5234919283424,0.9603232089915392
130,403.29680471038614,9.155200525473882,403.29680471038614,0.951886512485205
131,308.43272946235027,8.600042995572762,308.43272946235027,0.963665681246497
132,447.5392101696669,9.378024398912322,447.5392101696669,0.948002549018906
133,374.5941828497949,9.067685494588135,374.5941828497949,0.9584280188897589
134,508.42627218709083,9.34956663409901,508.42627218709083,0.9454591547069197
135,330.0175976011659,8.858392313799165,330.0175976011659,0.9619354692448092
136,393.3360933994946,9.070985112176158,393.3360933994946,0.9558021456619568
137,328.0198490430743,8.639469710274982,328.0198490430743,0.9596708753625776
138,391.02004297683226,8.908253751581086,391.02004297683226,0.9552321196915224
139,316.7463627645414,8.601313169624355,316.7463627645414,0.9636433213396864
140,278.6539947813056,8.442576097923359,278.6539947813056,0.9653388990082793
141,311.0487278916008,8.6170368466107,311.0487278916008,0.9628415247653077
142,350.2553877501343,8.673441028261966,350.2553877501343,0.9600771903479384
143,305.0320575743826,8.516996167341997,305.0320575743826,0.9634661435792755
144,284.20766008588663,8.383024904761877,284.20766008588663,0.9663774110346817
145,306.9560859674028,8.572658892828004,306.9560859674028,0.9655161794077924
146,326.16639097973507,8.663753216861558,326.16639097973507,0.9591674788677658
147,295.5475321730522,8.465663129528332,295.5475321730522,0.9651579329028042
148,285.8548965146713,8.391819275613438,285.8548965146713,0.9673777360798306
149,293.5980804447458,8.355467199478744,293.5980804447458,0.966850508677841
150,268.98482282476147,8.199704256295966,268.98482282476147,0.9690504222988218
151,273.2224582751016,8.292105458418657,273.2224582751016,0.9665663783152578
152,283.36553359563203,8.193299093971385,283.36553359563203,0.9686378034218454
153,287.16052620288605,8.295786720816883,287.16052620288605,0.9666780157976819
154,284.4515504634672,8.253955423271595,284.4515504634672,0.9683648532928397
155,263.2852628094645,8.181923996656133,263.2852628094645,0.9700594972193706
156,280.26368204752606,8.27249895780278,280.26368204752606,0.9666943487351279
157,273.74243518379535,8.187786188748072,273.74243518379535,0.968205833495896
158,322.8425652204007,8.511267760156656,322.8425652204007,0.96497561718359
159,276.0673822469043,8.185538118256378,276.0673822469043,0.9685899650829631
160,294.74623000119084,8.311537993905239,294.74623000119084,0.9673943670084808
161,247.8015210942943,8.046807169754148,247.8015210942943,0.9711482330352236
162,260.07082101154356,8.051796362664538,260.07082101154356,0.9684012271273754
163,278.80991927276784,8.113482342847343,278.80991927276784,0.9691293853570978
164,303.63983189544143,8.336503844731219,303.63983189544143,0.9670897272687876
165,251.85132392926334,8.005650785447704,251.85132392926334,0.9704854862682928
166,257.4542643167689,8.107257353628704,257.4542643167689,0.9689026010987453
167,259.4732758334783,8.022471136922578,259.4732758334783,0.9689133945025009
168,252.41396467653038,7.991197973625845,252.41396467653038,0.9710957978221956
169,267.3152794214208,8.058673390130538,267.3152794214208,0.9701827117233164
170,277.04934348517,8.219681874289808,277.04934348517,0.9672994794398586
171,286.1486933214063,8.241254857237736,286.1486933214063,0.9675669419070645
172,246.70002632848107,7.937089973708939,246.70002632848107,0.9710062961408025
173,279.50742193770736,8.121953142480187,279.50742193770736,0.9678604295424739
174,252.53385549458707,7.9868397151722625,252.53385549458707,0.9704941568789609
175,246.8338682352456,7.956721331975231,246.8338682352456,0.9709136217408304
176,231.79990888006932,7.824730832635027,231.79990888006932,0.9719340625611038
177,362.0287823652728,8.64614102009833,362.0287823652728,0.9608849465702927
178,258.7824322057289,7.922190688612511,258.7824322057289,0.9663966168743803
179,225.23832077612457,7.742137194000007,225.23832077612457,0.9728318664645303
180,271.25575046503445,7.981807457193584,271.25575046503445,0.9687551202999466
181,233.05130345879655,7.776642563456398,233.05130345879655,0.9735914588198686
182,328.3013098319948,7.990436686260419,328.3013098319948,0.9627616340807296
183,243.209307338357,7.818178479145715,243.209307338357,0.9702186001714378
184,229.97831058220424,7.749561398829179,229.97831058220424,0.9732532102095321
185,222.8295474896468,7.70497775673386,222.8295474896468,0.9737339940181253
186,250.57577294148075,7.8486893669495235,250.57577294148075,0.9716421704185992
187,244.63962024993035,7.922734323701902,244.63962024993035,0.9707931300148412
188,267.1532769142989,7.830278510468448,267.1532769142989,0.9711391765393143
189,224.6489880910459,7.683308383389375,224.6489880910459,0.973327874737083
190,242.3396593698916,7.767204009682908,242.3396593698916,0.9723207723412371
191,240.83858885702318,7.798453094560294,240.83858885702318,0.9714457540463415
192,243.22668687982838,7.784943209967561,243.22668687982838,0.9703993269617827
193,317.79438185403654,8.003492469592919,317.79438185403654,0.9653509043731454
194,266.7315441687966,7.895858834835589,266.7315441687966,0.9709610785651585
195,217.44882591097962,7.575074739940314,217.44882591097962,0.9741602240632113
196,216.77897515861764,7.5671524263792325,216.77897515861764,0.9749251802922448
197,222.87317685955415,7.576470706016505,222.87317685955415,0.9740248701439856
198,219.90607098895248,7.535107672806872,219.90607098895248,0.9735353402062958
199,214.93617242079986,7.577237769733217,214.93617242079986,0.9736224779543491
200,208.54534085233013,7.554797012576038,208.54534085233013,0.9752734775604691
201,235.8952420152966,7.687150564816188,235.8952420152966,0.9730080592994116
202,242.06211836223412,7.706895544680735,242.06211836223412,0.9728384574926767
203,215.4516813783853,7.551113492918053,215.4516813783853,0.974916795137074
204,222.97301616561114,7.61284882286496,222.97301616561114,0.9728253510188518
205,230.93134985961422,7.684832745330999,230.93134985961422,0.9739487248500637
206,213.39008994644252,7.471272396330484,213.39008994644252,0.9747665869975135
207,235.56280415806756,7.679970798010856,235.56280415806756,0.9725707973839613
208,219.18825462765506,7.504216232704533,219.18825462765506,0.9752855561223365
209,223.25757698266057,7.590856806744563,223.25757698266057,0.9738349142075866
210,233.90107943862478,7.6061423289145065,233.90107943862478,0.972378000180759
211,238.85509180503925,7.73297939331276,238.85509180503925,0.9715968247962324
212,236.88781584176908,7.660171615094419,236.88781584176908,0.9725543170438926
213,212.46847240520748,7.5228319111736175,212.46847240520748,0.974309503824007
214,261.4751688137254,7.678953530549554,261.4751688137254,0.9716996725707678
215,201.7718071467512,7.4466150811754055,201.7718071467512,0.9750340495287587
216,217.0831368543946,7.443732226948375,217.0831368543946,0.9756927585012645
217,213.21672266925052,7.431417896451086,213.21672266925052,0.9745629400038892
218,225.787052126876,7.5970900446184535,225.787052126876,0.9741185892502403
219,196.29944286197863,7.34208504205233,196.29944286197863,0.9758542197992365
220,208.66434910948675,7.40483439625062,208.66434910948675,0.9742622871473211
221,189.07639206387552,7.302310099564603,189.07639206387552,0.9769523114950593
222,226.61484409345596,7.495085313311835,226.61484409345596,0.9751578070705628
223,190.4430454294111,7.299125198263844,190.4430454294111,0.9767480797099068
224,195.76219323563248,7.333769145845695,195.76219323563248,0.9762245403993459
225,193.1475126690164,7.25384443983928,193.1475126690164,0.976098784060687
226,218.59918816346428,7.448602959765819,218.59918816346428,0.9751063352017962
227,211.2881504174621,7.365890492811467,211.2881504174621,0.9734483904137972
228,216.06003358048392,7.404736555490383,216.06003358048392,0.9750566440918355
229,210.76991104138273,7.443981812584954,210.76991104138273,0.9745062079251597
230,247.3063083559539,7.4728243573199284,247.3063083559539,0.9710911097559851
231,270.7400142721934,7.685862018381304,270.7400142721934,0.9700537571623989
232,232.6161485180687,7.562978713255623,232.6161485180687,0.9733446822062699
233,202.45569926284188,7.2837488657039176,202.45569926284188,0.9764179969359046
234,200.6589654578722,7.367766983945172,200.6589654578722,0.9753387888176545
235,206.62875758644205,7.33406051845279,206.62875758644205,0.9762089134639481
236,190.2007847329221,7.223547149594676,190.2007847329221,0.9770665107284411
237,219.92421752023915,7.384408453988222,219.92421752023915,0.9738144414289773
238,177.10792514453675,7.105602169113713,177.10792514453675,0.9790853120740818
239,220.39893754195245,7.348211721870613,220.39893754195245,0.9760009678435396
240,190.55349885549654,7.1681627298663,190.55349885549654,0.9759274395825625
241,179.76102941381396,7.071215079863674,179.76102941381396,0.9782455651439264
242,198.35028585822806,7.245712568962923,198.35028585822806,0.9762776900035798
243,193.6959994836357,7.195006351076465,193.6959994836357,0.9774117323617733
244,192.3429591147899,7.164899055015775,192.3429591147899,0.9770657703692702
245,177.42467087287912,7.096849104296991,177.42467087287912,0.9779595631026402
246,199.23272552408264,7.305922974190211,199.23272552408264,0.9759909751880819
247,194.07371898469765,7.22663704144388,194.07371898469765,0.9762376186798376
248,192.5006682226615,7.15176642097967,192.5006682226615,0.9783972388244975
249,200.15582801640562,7.196587532078294,200.15582801640562,0.9738700043088865
250,191.01266934325417,7.175806358300516,191.01266934325417,0.9769063060270212
251,191.4974143340515,7.173259437068189,191.4974143340515,0.9772997820950502
252,175.80297205635787,6.99579915531598,175.80297205635787,0.977899880009635
253,197.201582402207,7.220355271972894,197.201582402207,0.976179299801548
254,174.07176961496637,7.006208054519231,174.07176961496637,0.97960422567677
255,196.6937289057385,7.221837990264114,196.6937289057385,0.9763475970622515
256,210.6161153928074,7.165595313345524,210.6161153928074,0.9766246886654243
257,190.57701602047436,7.1248363539188295,190.57701602047436,0.9779739988416938
258,180.72188876170225,7.026231824215016,180.72188876170225,0.9790476285863748
259,188.97433191750787,7.155884500283757,188.97433191750787,0.9785176000862778
260,191.64870616616724,7.145757704885167,191.64870616616724,0.9773948349172699
261,189.32519884542404,7.094931135374853,189.32519884542404,0.9791516752259692
262,217.64978796430984,7.210075461669152,217.64978796430984,0.9763030620502459
263,190.32404221240915,7.031681956829898,190.32404221240915,0.9775511153660696
264,183.232520608341,7.0399778580236525,183.232520608341,0.9774177515183345
265,188.44210075032092,7.118367886114211,188.44210075032092,0.978354769290342
266,172.27379700780844,7.012935647905561,172.27379700780844,0.978657436121096
267,167.0561183711197,6.920370852854378,167.0561183711197,0.9797355954505537
268,186.4313521588838,7.058137135962918,186.4313521588838,0.9772467815584628
269,189.31924571268604,7.090016428578326,189.31924571268604,0.9769670835368709
270,198.80717867867395,7.186217869797798,198.80717867867395,0.9762000804174148
271,188.84227567842305,7.044107504631286,188.84227567842305,0.9782789847301983
272,192.8592340928907,7.01719146168043,192.8592340928907,0.9764690106189798
273,171.27511482740837,6.920743780881526,171.27511482740837,0.979089025477072
274,200.21306843927974,7.08166783476529,200.21306843927974,0.9768388254361354
275,173.06475238456798,6.890383185156884,173.06475238456798,0.9788997532410101
276,170.69169176928048,6.959165861809603,170.69169176928048,0.978863425162605
277,195.9435490421989,7.1350989713164195,195.9435490421989,0.9769973123774809
278,186.12254563423053,6.95654946067722,186.12254563423053,0.9785381714695088
279,195.55480185894757,7.007740960209529,195.55480185894757,0.9783471035374578
280,188.37477229853775,6.992435157795347,188.37477229853775,0.9764903052468599
281,191.82613353334764,7.045490479552551,191.82613353334764,0.9779278033048019
282,168.89574790276285,6.943970894576592,168.89574790276285,0.9781011742768094
283,183.26683597733762,7.020856161704154,183.26683597733762,0.9774741166034374
284,180.07215031929437,6.90432310629493,180.07215031929437,0.9798614959418374
285,169.88097526576934,6.906210386013427,169.88097526576934,0.9800119687240995
286,166.36584745207813,6.903148078739147,166.36584745207813,0.978893465375247
287,175.95919940383916,6.92700440058169,175.95919940383916,0.9777429577582567
288,177.0722021143378,6.865562793614882,177.0722021143378,0.9797520587081202
289,216.70733338058108,7.089590713794021,216.70733338058108,0.9751023232152377
290,176.29291163712716,6.888770967089551,176.29291163712716,0.9793407574572167
291,176.84689100717878,6.935079473915069,176.84689100717878,0.9789690756842618
292,180.37038741930178,6.925828915528639,180.37038741930178,0.9794495353735874
293,195.4639322965849,7.005212702867711,195.4639322965849,0.9775368846330532
294,188.26963492000803,6.977979734704086,188.26963492000803,0.9762565855406127
295,194.1249547564404,7.048134474737683,194.1249547564404,0.9783572361829811
296,164.9280970878509,6.848300772458675,164.9280970878509,0.9804464210402155
297,187.2970650688538,6.993314108091626,187.2970650688538,0.978440783371568
298,201.712468184933,6.98190160704466,201.712468184933,0.9777318343436113
299,173.47380126268672,6.856357889536597,173.47380126268672,0.9785352690130864
300,177.6841199159174,6.8685073785938116,177.6841199159174,0.9793235827222359
301,170.14305561484747,6.836965435908233,170.14305561484747,0.9794048714663373
302,177.56116387026302,6.809043970858574,177.56116387026302,0.9789983420931714
303,177.46458801261335,6.877118038804563,177.46458801261335,0.9789401094759148
304,167.47624326936986,6.751076041515431,167.47624326936986,0.9799180884947868
305,192.48714421405737,6.973820414813398,192.48714421405737,0.9784863716231025
306,179.41326667402433,6.83376793934394,179.41326667402433,0.9790207662474811
307,174.65578624429224,6.789132419722457,174.65578624429224,0.9786290160084872
308,190.21272785228777,6.929089483188872,190.21272785228777,0.9785241294445096
309,180.3440313101007,6.877693993539987,180.3440313101007,0.9786534111345452
310,174.77634118649064,6.83393281690222,174.77634118649064,0.9800542462041805
311,176.16337413516314,6.905506401845853,176.16337413516314,0.9788776776850175
312,178.8846462310209,6.836469549342506,178.8846462310209,0.9792499812482475
313,235.68990079401772,7.12866258813334,235.68990079401772,0.9748106370873904
314,164.9643747133495,6.823002253877454,164.9643747133495,0.9799344788435291
315,175.18216696715373,6.77548880555314,175.18216696715373,0.979990968277081
316,165.47401837050003,6.755844877895219,165.47401837050003,0.9800038459382325
317,161.78638776297086,6.7269863755735635,161.78638776297086,0.98118028159171
318,170.98314546456493,6.809194019716208,170.98314546456493,0.9802785540120178
319,159.10216890673723,6.724629956229284,159.10216890673723,0.981078074210887
320,178.31666917823958,6.767815854003152,178.31666917823958,0.9788596715588996
321,200.6072580735593,6.961545915268071,200.6072580735593,0.9764552101184693
322,171.05515761661042,6.826183253003165,171.05515761661042,0.9802603254771636
323,185.21795955947928,6.867208773879124,185.21795955947928,0.9787299751819156
324,172.2158011242551,6.793501066386684,172.2158011242551,0.9785270861422795
325,164.64345563344983,6.715266172135994,164.64345563344983,0.9798847990365173
326,152.45490304238368,6.58966531940535,152.45490304238368,0.9815901632338419
327,158.02984483479622,6.640150272298685,158.02984483479622,0.9812804833875047
328,161.529684033472,6.6842972080201,161.529684033472,0.9805849999821765
329,166.58639022864034,6.70991393618772,166.58639022864034,0.980994694149049
330,159.10259566715638,6.640175447584383,159.10259566715638,0.9805531819725498
331,177.38980565364406,6.802509796481731,177.38980565364406,0.9779289477524051
332,172.84323355782072,6.745896863258561,172.84323355782072,0.9794581231333189
333,180.14925856670962,6.842796620136623,180.14925856670962,0.9790490229156047
334,166.15217234478052,6.660365027059575,166.15217234478052,0.9800678056925175
335,167.1382689761629,6.665476376991774,167.1382689761629,0.9800240759595953
336,171.13793678089013,6.653146788858131,171.13793678089013,0.9791835711875206
337,174.98977276589196,6.701657129493158,174.98977276589196,0.9793799533307345
338,153.19157642463892,6.597641710757313,153.19157642463892,0.981337468373721
339,159.3756309876095,6.635756445225612,159.3756309876095,0.9817337580595547
340,167.44379194302167,6.639992547810094,167.44379194302167,0.9802148214534121
341,190.97795391262073,6.802833657414562,190.97795391262073,0.978070725188792
342,169.1105410380931,6.760657775283597,169.1105410380931,0.9799394634440481
343,187.62684667824482,6.732803461022061,187.62684667824482,0.9786007010485259
344,164.87041576466444,6.64070394427873,164.87041576466444,0.9808101758917205
345,152.80360878906743,6.5677974999607365,152.80360878906743,0.9818356893986679
346,160.21218609355196,6.610493225914286,160.21218609355196,0.9809701983691095
347,169.1249099391268,6.714146440271853,169.1249099391268,0.9787805986570921
348,155.4124075443617,6.548854683792274,155.4124075443617,0.9811711172374896
349,157.32720663648058,6.53809279291469,157.32720663648058,0.9810629805153235
